state_time,t_peak,peak_tn,experiment_type,trial_phase,stride_in_condition,est_stride_dur,actual_stride_dur
997926,51.3,0.08000000000000003,sav,A,1,1060,1060
999006,51.3,0.08000000000000003,sav,A,1,1080,1090
1000096,51.3,0.08000000000000003,sav,A,2,1080,1090
1001186,51.3,0.08000000000000003,sav,A,3,1090,1090
1002276,51.3,0.08000000000000003,sav,A,4,1090,1090
1003376,51.3,0.18,sav,B,1,1090,1100
1004466,51.3,0.18,sav,B,2,1090,1090
1005556,51.3,0.18,sav,B,3,1090,1090
1006616,51.3,0.18,sav,B,4,1090,1060
1007696,51.3,0.18,sav,B,5,1090,1080
1020686,51.3,0.09000000000000002,sav,A,1,1080,1100
1021736,51.3,0.09000000000000002,sav,A,1,1080,1060
1022796,51.3,0.09000000000000002,sav,A,2,1070,1060
1023896,51.3,0.09000000000000002,sav,A,3,1080,1100
1024976,51.3,0.09000000000000002,sav,A,4,1080,1080
1026056,51.3,0.18,sav,B,1,1080,1080
1027156,51.3,0.18,sav,B,2,1080,1100
1028186,51.3,0.18,sav,B,3,1080,1030
1029256,51.3,0.18,sav,B,4,1080,1070
1030316,51.3,0.18,sav,B,5,1070,1060
1040036,51.3,0.18,sav,A,1,1070,1080
1041076,51.3,0.18,sav,A,1,1070,1050
1042166,51.3,0.18,sav,A,2,1080,1090
1043266,51.3,0.18,sav,A,3,1090,1100
1044366,51.3,0.18,sav,A,4,1090,1100
1045426,51.3,0.18,sav,B,1,1090,1060
1046476,51.3,0.18,sav,B,2,1090,1050
1047536,51.3,0.18,sav,B,3,1060,1060
1048636,51.3,0.18,sav,B,4,1060,1100
1049716,51.3,0.18,sav,B,5,1060,1080
1059386,51.3,0.10000000000000002,sav,A,1,1070,1060
1060436,51.3,0.10000000000000002,sav,A,1,1070,1060
1061516,51.3,0.10000000000000002,sav,A,2,1070,1080
1062576,51.3,0.10000000000000002,sav,A,3,1060,1060
1063626,51.3,0.10000000000000002,sav,A,4,1060,1050
1064716,51.3,0.18,sav,B,1,1060,1090
1065806,51.3,0.18,sav,B,2,1080,1090
1066846,51.3,0.18,sav,B,3,1060,1040
1067926,51.3,0.18,sav,B,4,1080,1080
1068976,51.3,0.18,sav,B,5,1080,1050
1078656,51.3,0.18,sav,A,1,1070,1050
1079736,51.3,0.18,sav,A,1,1080,1090
1080796,51.3,0.18,sav,A,2,1080,1060
1081856,51.3,0.18,sav,A,3,1060,1060
1082896,51.3,0.18,sav,A,4,1060,1040
1083966,51.3,0.18,sav,B,1,1060,1070
1085016,51.3,0.18,sav,B,2,1060,1050
1086096,51.3,0.18,sav,B,3,1060,1080
1087156,51.3,0.18,sav,B,4,1060,1060
1088216,51.3,0.18,sav,B,5,1060,1060
1101116,51.3,0.11000000000000001,sav,A,1,1070,1080
1102186,51.3,0.11000000000000001,sav,A,1,1080,1080
1103276,51.3,0.11000000000000001,sav,A,2,1080,1090
1104356,51.3,0.11000000000000001,sav,A,3,1080,1080
1105406,51.3,0.11000000000000001,sav,A,4,1080,1050
1106476,51.3,0.18,sav,B,1,1080,1070
1107536,51.3,0.18,sav,B,2,1070,1060
1108596,51.3,0.18,sav,B,3,1060,1060
1109656,51.3,0.18,sav,B,4,1060,1060
1110736,51.3,0.18,sav,B,5,1060,1080
1124716,51.3,0.18,sav,A,1,1070,1070
1125776,51.3,0.18,sav,A,1,1070,1070
1126836,51.3,0.18,sav,A,2,1060,1060
1127906,51.3,0.18,sav,A,3,1070,1070
1129036,51.3,0.18,sav,A,4,1070,1130
1130136,51.3,0.10000000000000002,sav,B,1,1070,1100
1131216,51.3,0.10000000000000002,sav,B,2,1080,1080
1132296,51.3,0.10000000000000002,sav,B,3,1080,1080
1133376,51.3,0.10000000000000002,sav,B,4,1080,1080
1134406,51.3,0.10000000000000002,sav,B,5,1080,1030
1144126,51.3,0.18,sav,A,1,1080,1080
1145176,51.3,0.18,sav,A,1,1080,1060
1146246,51.3,0.18,sav,A,2,1070,1070
1147306,51.3,0.18,sav,A,3,1070,1060
